train_id,train_number,train_name,source,destination,current_station,next_station,distance_remaining,speed,current_delay,rain,temperature,hour,day_of_week,historical_delay,congestion_level,previous_train_delay,scheduled_travel_time,section_average_speed,unscheduled_stop,speed_restriction,remaining_travel_time,actual_arrival_time
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,328.75,95.24,32.8,0.428,31.4,13,4,5.44,0.216,5.96,281.78,97.27,0,1,319.59,2026-06-22 18:19
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,89.91,81.16,16.88,0.349,21.3,10,1,1.92,0.277,23.72,77.06,87.36,0,0,86.0,2026-01-22 11:25
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,84.91,87.39,39.84,0.142,40.0,17,6,24.89,0.18,15.04,72.78,83.88,1,0,93.3,2026-05-09 18:33
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,265.32,52.68,18.48,0.355,31.8,12,1,30.01,0.277,2.39,227.41,49.85,0,0,351.86,2026-04-22 17:51
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,211.23,103.3,23.32,0.238,21.0,15,6,3.36,0.675,1.78,181.05,97.64,0,0,166.24,2026-08-26 17:46
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,494.22,93.81,15.87,0.282,27.1,5,6,2.86,0.254,12.51,423.62,92.66,0,0,365.03,2026-08-13 11:05
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,267.17,82.73,10.51,0.132,35.3,21,1,25.14,0.113,10.74,229.01,81.9,0,0,214.55,2026-06-25 00:34
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,494.88,44.27,34.74,0.329,41.2,13,6,9.74,0.325,17.4,424.18,49.79,1,0,797.57,2026-04-06 02:17
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,446.54,46.23,21.54,0.111,39.8,2,1,30.81,0.139,3.36,382.75,50.99,0,0,622.79,2026-04-20 12:22
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,156.57,60.13,19.19,0.201,33.8,2,6,19.26,0.539,9.45,134.21,61.24,0,0,198.67,2026-03-01 05:18
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,179.18,74.69,22.95,0.224,33.2,23,0,19.19,0.287,0.66,153.58,68.68,0,0,169.68,2026-02-02 01:49
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,118.36,82.26,15.94,0.362,18.4,0,2,9.58,0.135,4.86,101.45,88.57,0,0,110.1,2026-07-28 01:50
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,258.27,57.81,11.88,0.372,23.0,0,2,5.59,0.176,0.57,221.37,55.54,0,0,302.93,2026-03-21 05:02
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,224.34,63.98,10.13,0.127,15.4,14,1,9.53,0.339,3.25,192.29,81.6,0,0,234.42,2026-05-28 17:54
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,228.7,81.29,10.07,0.179,20.7,14,5,13.3,0.213,3.42,196.03,83.85,0,0,188.6,2026-05-29 17:08
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,305.1,95.91,23.4,0.298,37.7,2,1,34.53,0.247,7.93,261.51,99.15,0,0,226.7,2026-06-15 05:46
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,76.51,44.05,33.62,0.136,37.4,18,0,19.66,0.369,5.51,65.58,36.68,0,1,166.88,2026-05-12 20:46
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,193.72,99.05,22.85,0.024,26.4,0,4,12.16,0.393,29.17,166.04,116.93,0,0,141.86,2026-08-22 02:21
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,281.08,87.35,21.79,0.193,34.7,14,3,6.12,0.064,15.04,240.93,74.49,0,0,210.79,2026-07-11 17:30
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,218.49,41.8,16.54,0.089,31.6,17,0,16.11,0.147,13.43,187.28,52.1,0,1,430.51,2026-01-13 00:10
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,155.3,43.07,14.54,0.174,34.7,22,0,3.29,0.101,8.88,133.11,53.47,0,0,243.69,2026-08-28 02:03
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,107.71,63.61,12.56,0.076,32.5,16,3,12.84,0.322,1.66,92.32,63.21,0,0,115.75,2026-01-06 17:55
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,307.43,94.43,34.7,0.169,18.2,22,4,26.23,0.153,8.22,263.51,103.32,1,0,246.51,2026-07-23 02:06
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,231.94,73.96,14.8,0.272,39.8,6,1,22.01,0.258,8.88,198.8,70.32,0,0,214.97,2026-03-12 09:34
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,270.87,70.67,16.9,0.193,22.0,10,5,15.96,0.432,3.88,232.17,50.86,0,0,277.34,2026-07-01 14:37
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,127.41,66.93,3.01,0.047,33.8,9,6,11.07,0.052,17.68,109.21,57.16,0,0,116.47,2026-06-07 10:56
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,158.23,63.95,12.7,0.068,16.3,13,0,6.53,0.47,3.09,135.62,71.04,0,0,172.25,2026-03-07 15:52
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,210.03,86.46,33.81,0.143,22.4,8,4,10.39,0.434,18.91,180.03,90.63,0,1,233.43,2026-01-20 11:53
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,368.39,80.4,11.66,0.038,20.5,23,5,12.59,0.139,6.44,315.76,81.69,0,0,295.37,2026-04-07 03:55
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,438.48,76.29,15.23,0.158,27.1,7,2,11.64,0.475,5.44,375.84,78.62,0,0,411.81,2026-05-07 13:51
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,159.2,63.29,25.33,0.359,20.6,11,0,22.54,0.061,14.25,136.46,71.38,0,0,169.29,2026-05-20 13:49
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,116.62,50.18,20.62,0.306,14.6,16,6,4.45,0.306,0.98,99.96,58.19,0,0,164.68,2026-05-03 18:44
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,242.9,105.36,15.83,0.31,32.5,7,4,0.31,0.232,12.38,208.2,102.8,0,0,158.72,2026-06-01 09:38
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,399.57,70.92,27.16,0.223,28.9,19,3,8.84,0.736,14.93,342.49,68.8,0,0,447.31,2026-01-27 02:27
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,445.06,34.6,28.27,0.249,22.9,10,2,33.52,0.308,10.41,381.48,30.97,0,0,883.53,2026-05-18 00:43
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,121.16,60.93,24.87,0.581,19.1,22,2,16.12,0.237,2.16,103.85,53.98,0,1,194.71,2026-03-15 01:14
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,102.84,64.34,17.06,0.285,29.1,18,4,22.29,0.161,22.97,88.15,63.3,0,0,114.63,2026-02-06 19:54
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,275.93,68.55,19.01,0.185,9.8,3,2,8.28,0.228,6.01,236.51,65.21,0,0,268.56,2026-07-17 07:28
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,237.4,33.32,32.81,0.241,31.6,2,5,4.73,0.368,27.16,203.48,28.25,0,0,502.66,2026-01-17 10:22
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,214.3,67.26,26.17,0.019,23.4,17,1,22.03,0.524,19.01,183.68,60.61,0,0,229.57,2026-03-13 20:49
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,301.0,61.14,11.58,0.256,36.5,1,2,12.78,0.202,4.65,258.0,60.45,0,0,324.34,2026-05-09 06:24
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,282.86,36.45,24.01,0.244,23.8,23,6,4.07,0.38,6.49,242.46,38.29,0,1,716.87,2026-01-27 10:56
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,295.64,80.62,31.26,0.074,28.3,13,5,3.0,0.146,7.91,253.4,59.63,1,0,263.48,2026-06-25 17:23
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,144.09,89.62,18.5,0.082,23.5,19,6,5.63,0.287,3.27,123.5,90.39,1,0,128.24,2026-04-20 21:08
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,210.82,70.35,18.66,0.125,17.7,5,2,15.48,0.142,3.81,180.7,79.72,1,0,211.54,2026-03-30 08:31
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,272.55,35.84,11.38,0.152,27.6,18,3,13.6,0.145,5.76,233.62,38.98,0,0,487.44,2026-08-10 02:07
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,275.67,88.42,26.71,0.232,34.6,15,4,41.07,0.385,9.88,236.29,83.9,0,0,223.69,2026-05-24 18:43
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,201.37,86.32,23.6,0.128,29.3,21,4,12.93,0.324,5.26,172.6,75.27,0,0,163.19,2026-02-09 23:43
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,532.45,43.36,9.89,0.089,23.6,0,2,4.01,0.149,6.61,456.38,37.68,0,0,782.45,2026-08-22 13:02
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,134.12,121.86,16.88,0.108,36.5,2,6,11.7,0.368,16.32,114.96,126.09,0,0,89.9,2026-08-08 03:29
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,426.38,81.08,9.16,0.027,29.0,7,4,2.3,0.112,12.7,365.47,72.15,0,0,326.97,2026-07-28 12:26
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,190.15,40.36,28.27,0.362,20.4,11,4,24.61,0.177,7.63,162.98,35.56,0,1,414.24,2026-05-28 17:54
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,202.18,54.7,16.9,0.238,32.1,6,4,19.86,0.146,10.26,173.3,42.91,0,0,246.77,2026-08-18 10:06
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,122.85,50.28,22.32,0.387,28.3,18,5,8.0,0.331,8.29,105.3,52.19,0,0,185.56,2026-04-15 21:05
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,389.83,61.58,23.14,0.042,24.0,6,4,6.57,0.438,17.67,334.14,65.3,0,0,441.81,2026-08-27 13:21
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,121.48,45.1,19.89,0.179,25.5,8,6,22.83,0.178,1.56,104.12,47.96,0,0,182.93,2026-06-04 11:02
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,333.13,75.97,24.71,0.12,38.8,5,0,41.44,0.125,8.26,285.54,90.52,0,1,367.54,2026-03-27 11:07
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,510.32,62.07,43.49,0.096,25.3,7,1,15.19,0.55,17.23,437.42,66.46,0,1,793.73,2026-06-11 20:13
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,204.69,89.96,14.14,0.053,29.0,10,1,27.56,0.054,22.3,175.45,91.99,0,0,137.59,2026-08-21 12:17
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,226.22,63.96,22.02,0.064,28.0,7,2,17.28,0.072,3.63,193.9,62.24,0,1,285.66,2026-05-22 11:45
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,126.19,104.83,24.51,0.226,23.3,6,6,39.35,0.33,12.07,108.17,115.61,0,0,98.18,2026-01-14 07:38
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,218.9,89.21,14.55,0.296,23.0,12,1,11.63,0.195,9.32,187.63,83.01,0,0,171.96,2026-01-29 14:51
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,108.65,49.94,21.59,0.058,40.8,7,5,31.28,0.459,2.72,93.13,56.38,0,0,166.62,2026-02-25 09:46
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,81.99,62.18,23.67,0.099,20.4,18,1,9.93,0.221,7.47,70.28,65.9,0,1,125.31,2026-06-20 20:05
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,152.26,106.1,15.3,0.383,25.9,7,5,11.02,0.231,9.03,130.51,100.0,0,0,108.56,2026-05-22 08:48
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,185.96,73.21,25.26,0.439,26.2,17,4,2.43,0.315,17.52,159.39,79.76,0,0,187.55,2026-06-13 20:07
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,265.7,91.78,21.72,0.026,16.6,2,5,44.84,0.279,7.32,227.75,90.45,0,0,192.43,2026-06-09 05:12
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,133.41,58.18,14.61,0.041,18.6,23,2,1.43,0.175,10.09,114.36,63.38,0,0,151.21,2026-05-10 01:31
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,160.0,94.39,11.36,0.179,21.5,2,4,24.74,0.185,3.96,137.14,104.46,0,0,115.53,2026-05-21 03:55
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,271.55,63.13,30.6,0.174,25.3,18,6,20.31,0.202,20.82,232.75,63.84,0,0,292.19,2026-01-03 22:52
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,256.93,102.83,12.94,0.252,26.9,15,6,33.24,0.146,3.84,220.22,101.01,0,0,178.18,2026-02-03 17:58
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,167.77,56.92,45.2,0.124,28.2,7,4,8.93,0.517,7.23,143.8,64.92,0,0,225.59,2026-05-18 10:45
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,102.33,79.97,27.62,0.157,23.8,12,6,9.98,0.445,10.02,87.71,74.55,0,0,95.44,2026-07-09 13:35
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,220.95,78.24,26.31,0.584,29.8,8,3,14.21,0.097,30.51,189.38,81.28,0,0,209.02,2026-07-23 11:29
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,210.47,69.85,36.88,0.275,26.8,21,2,8.92,0.27,14.04,180.4,84.66,1,0,233.25,2026-05-31 00:53
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,218.4,70.62,17.13,0.277,36.3,13,0,7.66,0.499,3.51,187.2,66.43,0,0,229.24,2026-04-17 16:49
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,100.69,44.14,9.64,0.043,26.1,16,4,14.21,0.179,2.26,86.31,39.09,0,0,142.97,2026-01-09 18:22
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,300.86,57.43,17.34,0.125,28.6,22,0,15.03,0.355,7.86,257.88,61.49,0,0,358.91,2026-07-21 03:58
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,239.18,93.27,22.49,0.268,26.7,17,6,39.94,0.087,10.67,205.01,90.07,0,0,187.46,2026-07-19 20:07
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,333.11,72.26,12.64,0.427,21.2,22,1,11.66,0.107,16.91,285.52,73.95,0,0,316.11,2026-08-12 03:16
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,41.27,92.95,10.33,0.206,20.4,1,0,28.64,0.069,8.4,35.37,98.05,0,0,32.93,2026-07-05 01:32
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,97.19,84.0,10.85,0.399,24.8,13,5,0.88,0.313,1.96,83.31,94.87,0,0,85.4,2026-06-08 14:25
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,99.85,56.8,7.23,0.022,41.8,7,5,16.97,0.156,6.91,85.58,53.38,0,0,113.44,2026-05-06 08:53
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,183.36,86.25,30.65,0.226,24.5,19,5,12.17,0.675,3.31,157.17,85.85,0,1,234.58,2026-04-11 22:54
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,395.18,60.44,27.25,0.109,11.3,20,0,18.12,0.455,14.27,338.72,54.24,0,0,467.37,2026-06-23 03:47
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,355.65,95.96,22.79,0.085,24.7,2,3,8.57,0.235,7.11,304.84,95.92,0,0,248.62,2026-04-14 06:08
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,112.21,83.24,21.35,0.17,20.9,13,4,32.42,0.163,2.87,96.18,74.98,0,0,96.66,2026-08-16 14:36
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,129.05,83.08,19.39,0.282,16.5,13,5,27.69,0.228,7.35,110.61,84.86,0,0,105.87,2026-08-05 14:45
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,285.62,54.39,30.02,0.742,27.3,7,0,13.94,0.19,3.98,244.81,49.38,0,0,386.38,2026-02-02 13:26
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,229.93,58.94,16.41,0.099,32.6,3,2,22.52,0.286,22.56,197.08,63.89,0,0,265.13,2026-08-03 07:25
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,204.98,94.83,11.88,0.112,36.3,3,4,5.5,0.359,9.6,175.7,112.84,0,0,147.14,2026-04-02 05:27
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,122.54,104.72,11.88,0.036,26.0,4,1,14.7,0.102,0.76,105.03,115.87,0,0,81.24,2026-06-29 05:21
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,149.64,97.67,16.86,0.266,34.8,8,2,9.54,0.199,19.08,128.26,86.51,0,0,111.76,2026-03-21 09:51
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,139.8,75.5,15.25,0.278,24.9,5,3,7.93,0.371,1.88,119.83,61.49,0,0,138.17,2026-02-20 07:18
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,77.37,69.58,15.7,0.465,23.1,9,6,11.22,0.327,2.77,66.32,73.6,0,0,92.04,2026-06-12 10:32
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,209.86,108.48,12.39,0.219,31.1,13,1,11.26,0.11,13.52,179.88,113.96,0,0,122.67,2026-08-14 15:02
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,227.76,20.0,24.19,0.212,19.9,5,1,21.75,0.406,25.06,195.22,26.28,0,0,804.02,2026-06-15 18:24
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,248.99,80.62,17.78,0.07,11.3,6,0,15.82,0.309,10.0,213.42,63.75,0,0,219.67,2026-07-21 09:39
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,143.71,72.02,12.05,0.304,17.4,21,4,29.49,0.059,1.23,123.18,66.64,0,0,140.1,2026-06-14 23:20
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,137.29,20.0,18.77,0.077,39.0,4,4,8.56,0.292,12.06,117.68,36.9,0,0,451.08,2026-05-09 11:31
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,243.97,102.76,23.81,0.028,20.7,18,6,6.06,0.279,5.57,209.12,105.43,0,0,163.05,2026-02-27 20:43
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,238.19,74.42,10.08,0.339,24.1,18,1,16.07,0.03,13.97,204.17,79.03,0,0,203.78,2026-07-11 21:23
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,323.1,77.54,19.6,0.09,14.4,9,3,16.13,0.303,5.87,276.95,79.8,0,0,277.45,2026-01-22 13:37
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,175.32,40.65,8.74,0.054,40.6,10,1,9.11,0.556,0.69,150.27,35.6,0,0,303.26,2026-08-25 15:03
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,257.58,87.46,36.48,0.347,15.9,13,0,17.42,0.675,8.72,220.78,93.43,0,0,244.9,2026-02-24 17:04
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,215.9,98.9,10.68,0.123,26.2,0,5,6.81,0.171,0.4,185.06,102.52,0,0,142.42,2026-07-24 02:22
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,377.76,35.21,24.61,0.14,33.3,5,0,40.68,0.378,1.93,323.79,30.81,0,0,740.02,2026-05-19 17:20
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,302.19,101.33,27.27,0.109,23.0,15,2,6.4,0.58,42.53,259.02,97.64,0,0,227.67,2026-06-06 18:47
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,319.96,53.44,4.96,0.282,34.0,6,0,17.53,0.214,7.31,274.25,46.3,0,0,401.67,2026-08-25 12:41
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,592.56,102.22,0.08,0.14,22.3,19,4,10.24,0.168,3.5,507.9,108.07,0,0,371.66,2026-07-31 01:11
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,412.78,103.68,9.93,0.089,23.3,23,0,11.52,0.32,2.89,353.81,121.1,0,0,266.52,2026-06-16 03:26
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,199.61,101.8,34.26,0.265,26.8,1,0,22.6,0.416,55.51,171.09,91.97,0,0,151.93,2026-07-29 03:31
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,226.94,106.25,20.92,0.047,29.8,13,5,0.49,0.374,2.78,194.52,123.4,0,0,151.03,2026-08-14 15:31
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,175.75,38.81,16.88,0.164,23.5,11,0,19.7,0.303,5.02,150.64,60.79,0,0,309.64,2026-01-04 16:09
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,286.96,82.44,16.58,0.19,34.0,16,2,10.46,0.268,12.83,245.96,68.81,0,0,234.47,2026-05-28 19:54
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,501.99,60.91,18.52,0.21,28.3,19,0,18.05,0.186,5.6,430.28,76.28,0,0,546.73,2026-04-23 04:06
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,408.11,101.22,0.0,0.117,17.7,7,3,9.78,0.238,14.18,349.81,100.05,0,0,263.13,2026-02-15 11:23
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,339.62,76.32,40.43,0.25,19.9,2,6,8.7,0.223,1.0,291.11,78.27,1,0,318.59,2026-08-16 07:18
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,282.35,65.46,17.08,0.056,19.6,23,0,6.56,0.471,7.27,242.01,71.14,0,0,300.66,2026-06-09 04:00
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,226.89,28.7,8.87,0.165,34.6,18,5,19.17,0.128,12.54,194.47,31.46,0,0,510.38,2026-04-05 02:30
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,475.5,75.1,21.43,0.406,18.5,4,2,21.82,0.138,7.98,407.57,75.06,0,0,429.25,2026-03-15 11:09
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,208.95,76.75,14.47,0.17,23.4,12,1,30.18,0.159,7.22,179.1,80.37,0,0,185.8,2026-02-07 15:05
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,335.98,23.2,26.6,0.163,18.8,17,1,10.12,0.413,25.91,287.98,27.61,0,0,1011.72,2026-04-21 09:51
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,368.03,24.41,4.65,0.084,12.8,12,0,9.78,0.367,8.0,315.45,33.77,0,0,1022.33,2026-05-10 05:02
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,457.04,65.89,11.79,0.101,21.9,17,0,5.26,0.302,11.76,391.75,79.35,0,0,465.97,2026-08-22 00:45
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,251.53,63.97,24.54,0.169,34.3,20,6,8.08,0.029,13.01,215.6,56.44,0,1,311.85,2026-05-29 01:11
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,142.49,113.49,0.0,0.036,37.9,22,3,3.97,0.194,14.35,122.13,125.98,0,0,74.75,2026-06-19 23:14
